Timestamp,Age,Gender,Country,state,self_employed,family_history,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,comments
2014-09-26 08:45:56,40,m,china,oh,yes,no,sometimes,1-5,yes,yes,no,yes,no,no,don't know,somewhat easy,no,no,some of them,some of them,maybe,maybe,don't know,no,i burnt out this year. i worked too much had too much pressure on myself from being the sole developer on a delayed project that seemed to grow in size with each week it was delayed by and worried about money a lot.i became depressed and anxious and had trouble eating sleeping and generally being myself. as my depression worsened i was regularly late for work couldn't perform as well as i should and became irritable with my colleagues.my employers response after a while was to send me private messages complaining about my lateness which only worsened the situation. i was prescribed 3 weeks off work by my doctor which my employer agreed to only to come back after to find i had been on 'statutory pay' which was roughly half of what i was expecting and was not enough to cover my rent bills and food. this made me worse and sent me into another depression until i eventually admitted defeat gave up working and left the company. it took me months to recover and i'm now left (over 6 months after this all started) recovering from the fallout i created leaving employment with hardly any money to my name.i had previously been told by my employer that i was too young to burn out and (stupidly) trusted them. i did not feel comfortable discussing my problems with my employer because each time i was met with an attitude that i had to get myself together and ultimately given the amount of employees before me who had left the company by being fired after an altercation with the employer left me with no option but to hide it from them so i too wouldn't be fired.
2014-09-26 10:05:55,25,female,bulgaria,ut,no,no,sometimes,26-100,yes,yes,no,no,no,no,don't know,don't know,maybe,maybe,yes,some of them,maybe,no,no,no,i burnt out this year. i worked too much had too much pressure on myself from being the sole developer on a delayed project that seemed to grow in size with each week it was delayed by and worried about money a lot.i became depressed and anxious and had trouble eating sleeping and generally being myself. as my depression worsened i was regularly late for work couldn't perform as well as i should and became irritable with my colleagues.my employers response after a while was to send me private messages complaining about my lateness which only worsened the situation. i was prescribed 3 weeks off work by my doctor which my employer agreed to only to come back after to find i had been on 'statutory pay' which was roughly half of what i was expecting and was not enough to cover my rent bills and food. this made me worse and sent me into another depression until i eventually admitted defeat gave up working and left the company. it took me months to recover and i'm now left (over 6 months after this all started) recovering from the fallout i created leaving employment with hardly any money to my name.i had previously been told by my employer that i was too young to burn out and (stupidly) trusted them. i did not feel comfortable discussing my problems with my employer because each time i was met with an attitude that i had to get myself together and ultimately given the amount of employees before me who had left the company by being fired after an altercation with the employer left me with no option but to hide it from them so i too wouldn't be fired.
2014-09-26 21:25:14,32,woman,united states,ny,no,no,sometimes,26-100,no,yes,yes,yes,no,no,yes,don't know,maybe,maybe,some of them,no,no,no,no,no,i burnt out this year. i worked too much had too much pressure on myself from being the sole developer on a delayed project that seemed to grow in size with each week it was delayed by and worried about money a lot.i became depressed and anxious and had trouble eating sleeping and generally being myself. as my depression worsened i was regularly late for work couldn't perform as well as i should and became irritable with my colleagues.my employers response after a while was to send me private messages complaining about my lateness which only worsened the situation. i was prescribed 3 weeks off work by my doctor which my employer agreed to only to come back after to find i had been on 'statutory pay' which was roughly half of what i was expecting and was not enough to cover my rent bills and food. this made me worse and sent me into another depression until i eventually admitted defeat gave up working and left the company. it took me months to recover and i'm now left (over 6 months after this all started) recovering from the fallout i created leaving employment with hardly any money to my name.i had previously been told by my employer that i was too young to burn out and (stupidly) trusted them. i did not feel comfortable discussing my problems with my employer because each time i was met with an attitude that i had to get myself together and ultimately given the amount of employees before me who had left the company by being fired after an altercation with the employer left me with no option but to hide it from them so i too wouldn't be fired.
2014-09-30 09:19:01,38,male,united states,ca,no,yes,sometimes,more than 1000,no,no,yes,yes,yes,yes,yes,don't know,maybe,no,some of them,no,no,maybe,no,yes,i burnt out this year. i worked too much had too much pressure on myself from being the sole developer on a delayed project that seemed to grow in size with each week it was delayed by and worried about money a lot.i became depressed and anxious and had trouble eating sleeping and generally being myself. as my depression worsened i was regularly late for work couldn't perform as well as i should and became irritable with my colleagues.my employers response after a while was to send me private messages complaining about my lateness which only worsened the situation. i was prescribed 3 weeks off work by my doctor which my employer agreed to only to come back after to find i had been on 'statutory pay' which was roughly half of what i was expecting and was not enough to cover my rent bills and food. this made me worse and sent me into another depression until i eventually admitted defeat gave up working and left the company. it took me months to recover and i'm now left (over 6 months after this all started) recovering from the fallout i created leaving employment with hardly any money to my name.i had previously been told by my employer that i was too young to burn out and (stupidly) trusted them. i did not feel comfortable discussing my problems with my employer because each time i was met with an attitude that i had to get myself together and ultimately given the amount of employees before me who had left the company by being fired after an altercation with the employer left me with no option but to hide it from them so i too wouldn't be fired.
2014-10-02 21:25:16,72,female,united states,in,no,yes,never,500-1000,yes,no,yes,not sure,don't know,yes,don't know,somewhat easy,maybe,maybe,some of them,yes,no,no,don't know,yes,i burnt out this year. i worked too much had too much pressure on myself from being the sole developer on a delayed project that seemed to grow in size with each week it was delayed by and worried about money a lot.i became depressed and anxious and had trouble eating sleeping and generally being myself. as my depression worsened i was regularly late for work couldn't perform as well as i should and became irritable with my colleagues.my employers response after a while was to send me private messages complaining about my lateness which only worsened the situation. i was prescribed 3 weeks off work by my doctor which my employer agreed to only to come back after to find i had been on 'statutory pay' which was roughly half of what i was expecting and was not enough to cover my rent bills and food. this made me worse and sent me into another depression until i eventually admitted defeat gave up working and left the company. it took me months to recover and i'm now left (over 6 months after this all started) recovering from the fallout i created leaving employment with hardly any money to my name.i had previously been told by my employer that i was too young to burn out and (stupidly) trusted them. i did not feel comfortable discussing my problems with my employer because each time i was met with an attitude that i had to get myself together and ultimately given the amount of employees before me who had left the company by being fired after an altercation with the employer left me with no option but to hide it from them so i too wouldn't be fired.
2014-10-05 21:16:10,35,female,united states,in,no,yes,sometimes,1-5,yes,yes,no,no,no,no,yes,don't know,maybe,maybe,some of them,some of them,no,no,yes,no,i burnt out this year. i worked too much had too much pressure on myself from being the sole developer on a delayed project that seemed to grow in size with each week it was delayed by and worried about money a lot.i became depressed and anxious and had trouble eating sleeping and generally being myself. as my depression worsened i was regularly late for work couldn't perform as well as i should and became irritable with my colleagues.my employers response after a while was to send me private messages complaining about my lateness which only worsened the situation. i was prescribed 3 weeks off work by my doctor which my employer agreed to only to come back after to find i had been on 'statutory pay' which was roughly half of what i was expecting and was not enough to cover my rent bills and food. this made me worse and sent me into another depression until i eventually admitted defeat gave up working and left the company. it took me months to recover and i'm now left (over 6 months after this all started) recovering from the fallout i created leaving employment with hardly any money to my name.i had previously been told by my employer that i was too young to burn out and (stupidly) trusted them. i did not feel comfortable discussing my problems with my employer because each time i was met with an attitude that i had to get myself together and ultimately given the amount of employees before me who had left the company by being fired after an altercation with the employer left me with no option but to hide it from them so i too wouldn't be fired.
2014-10-09 11:14:59,28,f,united states,va,no,no,often,6-25,no,yes,no,yes,no,no,don't know,very difficult,yes,maybe,some of them,some of them,no,no,don't know,no,i burnt out this year. i worked too much had too much pressure on myself from being the sole developer on a delayed project that seemed to grow in size with each week it was delayed by and worried about money a lot.i became depressed and anxious and had trouble eating sleeping and generally being myself. as my depression worsened i was regularly late for work couldn't perform as well as i should and became irritable with my colleagues.my employers response after a while was to send me private messages complaining about my lateness which only worsened the situation. i was prescribed 3 weeks off work by my doctor which my employer agreed to only to come back after to find i had been on 'statutory pay' which was roughly half of what i was expecting and was not enough to cover my rent bills and food. this made me worse and sent me into another depression until i eventually admitted defeat gave up working and left the company. it took me months to recover and i'm now left (over 6 months after this all started) recovering from the fallout i created leaving employment with hardly any money to my name.i had previously been told by my employer that i was too young to burn out and (stupidly) trusted them. i did not feel comfortable discussing my problems with my employer because each time i was met with an attitude that i had to get myself together and ultimately given the amount of employees before me who had left the company by being fired after an altercation with the employer left me with no option but to hide it from them so i too wouldn't be fired.
2014-11-05 10:08:44,27,femail,united states,ok,no,no,never,100-500,no,no,don't know,not sure,don't know,don't know,don't know,don't know,no,no,some of them,yes,no,no,yes,no,i burnt out this year. i worked too much had too much pressure on myself from being the sole developer on a delayed project that seemed to grow in size with each week it was delayed by and worried about money a lot.i became depressed and anxious and had trouble eating sleeping and generally being myself. as my depression worsened i was regularly late for work couldn't perform as well as i should and became irritable with my colleagues.my employers response after a while was to send me private messages complaining about my lateness which only worsened the situation. i was prescribed 3 weeks off work by my doctor which my employer agreed to only to come back after to find i had been on 'statutory pay' which was roughly half of what i was expecting and was not enough to cover my rent bills and food. this made me worse and sent me into another depression until i eventually admitted defeat gave up working and left the company. it took me months to recover and i'm now left (over 6 months after this all started) recovering from the fallout i created leaving employment with hardly any money to my name.i had previously been told by my employer that i was too young to burn out and (stupidly) trusted them. i did not feel comfortable discussing my problems with my employer because each time i was met with an attitude that i had to get myself together and ultimately given the amount of employees before me who had left the company by being fired after an altercation with the employer left me with no option but to hide it from them so i too wouldn't be fired.
2014-11-06 11:24:38,56,female,united states,or,yes,no,rarely,1-5,yes,yes,don't know,not sure,don't know,don't know,don't know,don't know,maybe,maybe,no,no,no,no,don't know,no,i'm self-employed on contract with small start-up. covered through spouse's insurance.
2014-11-16 08:42:35,38,male,united states,al,no,yes,sometimes,26-100,yes,yes,yes,no,no,no,don't know,don't know,maybe,no,some of them,some of them,no,no,don't know,no,i'm self-employed on contract with small start-up. covered through spouse's insurance.
2014-12-01 09:58:28,31,female,belgium,al,no,no,sometimes,26-100,no,yes,don't know,not sure,no,no,yes,very easy,maybe,no,some of them,some of them,no,no,don't know,no,i'm self-employed on contract with small start-up. covered through spouse's insurance.
2014-12-15 00:43:49,40,male,united states,al,no,yes,sometimes,6-25,no,yes,yes,yes,no,no,yes,don't know,maybe,no,some of them,no,no,no,yes,no,i'm self-employed on contract with small start-up. covered through spouse's insurance.
2015-01-03 03:38:30,44,m,united states,oh,no,yes,sometimes,100-500,no,yes,yes,yes,no,yes,yes,don't know,maybe,no,some of them,some of them,no,no,don't know,no,my mental health issues were the direct result of the trauma from childhood abuse. most (all?) of the prompt-sponsored/related presentations i've seen have been about congenital mental health issues that are treatable with continued medication. for me medication only provided temporary assistance. i needed years of (continuing) therapy to deal with ptsd and related disorders (depression anxiety suicidal tendencies others). i haven't seen many in our community discussing trauma-related mental health issues but they are just as real and just as debilitating.
2015-02-21 04:16:05,34,male,canada,oh,no,yes,sometimes,more than 1000,no,yes,yes,not sure,yes,yes,yes,don't know,maybe,no,no,no,no,maybe,don't know,no,my mental health issues were the direct result of the trauma from childhood abuse. most (all?) of the prompt-sponsored/related presentations i've seen have been about congenital mental health issues that are treatable with continued medication. for me medication only provided temporary assistance. i needed years of (continuing) therapy to deal with ptsd and related disorders (depression anxiety suicidal tendencies others). i haven't seen many in our community discussing trauma-related mental health issues but they are just as real and just as debilitating.
2015-02-21 04:16:23,37,male,united kingdom,oh,no,no,never,26-100,yes,yes,don't know,no,no,no,don't know,somewhat easy,no,no,some of them,yes,no,yes,don't know,no,my mental health issues were the direct result of the trauma from childhood abuse. most (all?) of the prompt-sponsored/related presentations i've seen have been about congenital mental health issues that are treatable with continued medication. for me medication only provided temporary assistance. i needed years of (continuing) therapy to deal with ptsd and related disorders (depression anxiety suicidal tendencies others). i haven't seen many in our community discussing trauma-related mental health issues but they are just as real and just as debilitating.
2015-02-21 04:18:48,38,male,italy,oh,no,no,never,26-100,no,yes,don't know,not sure,don't know,don't know,yes,don't know,no,no,some of them,yes,yes,maybe,no,no,my mental health issues were the direct result of the trauma from childhood abuse. most (all?) of the prompt-sponsored/related presentations i've seen have been about congenital mental health issues that are treatable with continued medication. for me medication only provided temporary assistance. i needed years of (continuing) therapy to deal with ptsd and related disorders (depression anxiety suicidal tendencies others). i haven't seen many in our community discussing trauma-related mental health issues but they are just as real and just as debilitating.
2015-02-21 04:19:28,27,male,germany,oh,no,no,never,26-100,no,yes,don't know,not sure,no,no,don't know,don't know,no,no,some of them,yes,yes,yes,don't know,no,my mental health issues were the direct result of the trauma from childhood abuse. most (all?) of the prompt-sponsored/related presentations i've seen have been about congenital mental health issues that are treatable with continued medication. for me medication only provided temporary assistance. i needed years of (continuing) therapy to deal with ptsd and related disorders (depression anxiety suicidal tendencies others). i haven't seen many in our community discussing trauma-related mental health issues but they are just as real and just as debilitating.
2015-02-21 04:23:05,34,female,ireland,oh,no,no,sometimes,500-1000,no,no,yes,yes,yes,no,yes,don't know,yes,yes,some of them,some of them,no,no,yes,no,my mental health issues were the direct result of the trauma from childhood abuse. most (all?) of the prompt-sponsored/related presentations i've seen have been about congenital mental health issues that are treatable with continued medication. for me medication only provided temporary assistance. i needed years of (continuing) therapy to deal with ptsd and related disorders (depression anxiety suicidal tendencies others). i haven't seen many in our community discussing trauma-related mental health issues but they are just as real and just as debilitating.
2015-02-21 04:32:45,35,female,ireland,oh,no,no,rarely,1-5,no,yes,don't know,no,no,no,no,don't know,maybe,no,some of them,no,no,maybe,no,no,my mental health issues were the direct result of the trauma from childhood abuse. most (all?) of the prompt-sponsored/related presentations i've seen have been about congenital mental health issues that are treatable with continued medication. for me medication only provided temporary assistance. i needed years of (continuing) therapy to deal with ptsd and related disorders (depression anxiety suicidal tendencies others). i haven't seen many in our community discussing trauma-related mental health issues but they are just as real and just as debilitating.
2015-02-21 04:34:56,34,male,ireland,oh,no,no,often,6-25,no,yes,no,no,no,no,don't know,somewhat difficult,yes,maybe,some of them,yes,no,maybe,no,no,my mental health issues were the direct result of the trauma from childhood abuse. most (all?) of the prompt-sponsored/related presentations i've seen have been about congenital mental health issues that are treatable with continued medication. for me medication only provided temporary assistance. i needed years of (continuing) therapy to deal with ptsd and related disorders (depression anxiety suicidal tendencies others). i haven't seen many in our community discussing trauma-related mental health issues but they are just as real and just as debilitating.
2015-02-21 04:41:28,32,male,united states,tx,no,no,often,26-100,yes,yes,yes,not sure,no,don't know,don't know,very difficult,yes,maybe,some of them,no,no,no,don't know,no,my mental health issues were the direct result of the trauma from childhood abuse. most (all?) of the prompt-sponsored/related presentations i've seen have been about congenital mental health issues that are treatable with continued medication. for me medication only provided temporary assistance. i needed years of (continuing) therapy to deal with ptsd and related disorders (depression anxiety suicidal tendencies others). i haven't seen many in our community discussing trauma-related mental health issues but they are just as real and just as debilitating.
2015-02-21 04:51:53,25,male,ireland,tx,no,no,often,100-500,no,yes,don't know,not sure,no,don't know,don't know,don't know,maybe,no,some of them,yes,no,no,don't know,no,my mental health issues were the direct result of the trauma from childhood abuse. most (all?) of the prompt-sponsored/related presentations i've seen have been about congenital mental health issues that are treatable with continued medication. for me medication only provided temporary assistance. i needed years of (continuing) therapy to deal with ptsd and related disorders (depression anxiety suicidal tendencies others). i haven't seen many in our community discussing trauma-related mental health issues but they are just as real and just as debilitating.
2015-02-21 04:55:11,28,male,australia,tx,no,no,often,100-500,yes,yes,no,yes,no,no,don't know,don't know,yes,no,no,no,no,maybe,no,no,my mental health issues were the direct result of the trauma from childhood abuse. most (all?) of the prompt-sponsored/related presentations i've seen have been about congenital mental health issues that are treatable with continued medication. for me medication only provided temporary assistance. i needed years of (continuing) therapy to deal with ptsd and related disorders (depression anxiety suicidal tendencies others). i haven't seen many in our community discussing trauma-related mental health issues but they are just as real and just as debilitating.
2015-02-21 05:11:37,28,female,united states,tx,no,no,rarely,6-25,no,yes,yes,no,no,no,don't know,somewhat easy,yes,yes,some of them,no,no,no,no,yes,my mental health issues were the direct result of the trauma from childhood abuse. most (all?) of the prompt-sponsored/related presentations i've seen have been about congenital mental health issues that are treatable with continued medication. for me medication only provided temporary assistance. i needed years of (continuing) therapy to deal with ptsd and related disorders (depression anxiety suicidal tendencies others). i haven't seen many in our community discussing trauma-related mental health issues but they are just as real and just as debilitating.
2015-02-21 05:34:27,31,male,brazil,tx,yes,no,rarely,1-5,no,yes,no,yes,no,no,no,don't know,no,no,yes,yes,no,maybe,don't know,no,my mental health issues were the direct result of the trauma from childhood abuse. most (all?) of the prompt-sponsored/related presentations i've seen have been about congenital mental health issues that are treatable with continued medication. for me medication only provided temporary assistance. i needed years of (continuing) therapy to deal with ptsd and related disorders (depression anxiety suicidal tendencies others). i haven't seen many in our community discussing trauma-related mental health issues but they are just as real and just as debilitating.
2015-02-21 05:55:13,24,male,united kingdom,tx,no,no,rarely,100-500,no,yes,don't know,not sure,no,no,don't know,somewhat easy,maybe,maybe,some of them,yes,no,maybe,don't know,no,my mental health issues were the direct result of the trauma from childhood abuse. most (all?) of the prompt-sponsored/related presentations i've seen have been about congenital mental health issues that are treatable with continued medication. for me medication only provided temporary assistance. i needed years of (continuing) therapy to deal with ptsd and related disorders (depression anxiety suicidal tendencies others). i haven't seen many in our community discussing trauma-related mental health issues but they are just as real and just as debilitating.
2015-02-21 05:55:17,34,male,ireland,tx,no,yes,never,1-5,yes,yes,no,no,no,no,don't know,don't know,maybe,no,some of them,yes,no,no,don't know,no,my mental health issues were the direct result of the trauma from childhood abuse. most (all?) of the prompt-sponsored/related presentations i've seen have been about congenital mental health issues that are treatable with continued medication. for me medication only provided temporary assistance. i needed years of (continuing) therapy to deal with ptsd and related disorders (depression anxiety suicidal tendencies others). i haven't seen many in our community discussing trauma-related mental health issues but they are just as real and just as debilitating.
2015-02-21 06:06:09,32,male,ireland,tx,no,no,sometimes,6-25,no,yes,no,no,no,no,don't know,somewhat easy,no,no,some of them,yes,no,maybe,don't know,no,my mental health issues were the direct result of the trauma from childhood abuse. most (all?) of the prompt-sponsored/related presentations i've seen have been about congenital mental health issues that are treatable with continued medication. for me medication only provided temporary assistance. i needed years of (continuing) therapy to deal with ptsd and related disorders (depression anxiety suicidal tendencies others). i haven't seen many in our community discussing trauma-related mental health issues but they are just as real and just as debilitating.
2015-02-21 06:19:41,34,male,united kingdom,tx,no,yes,often,26-100,yes,no,don't know,not sure,no,no,don't know,somewhat easy,maybe,no,some of them,yes,maybe,yes,yes,no,my mental health issues were the direct result of the trauma from childhood abuse. most (all?) of the prompt-sponsored/related presentations i've seen have been about congenital mental health issues that are treatable with continued medication. for me medication only provided temporary assistance. i needed years of (continuing) therapy to deal with ptsd and related disorders (depression anxiety suicidal tendencies others). i haven't seen many in our community discussing trauma-related mental health issues but they are just as real and just as debilitating.
2015-02-21 08:21:36,23,male,united states,tx,no,no,sometimes,1-5,no,yes,no,yes,no,no,no,very easy,maybe,maybe,some of them,yes,no,no,no,no,my mental health issues were the direct result of the trauma from childhood abuse. most (all?) of the prompt-sponsored/related presentations i've seen have been about congenital mental health issues that are treatable with continued medication. for me medication only provided temporary assistance. i needed years of (continuing) therapy to deal with ptsd and related disorders (depression anxiety suicidal tendencies others). i haven't seen many in our community discussing trauma-related mental health issues but they are just as real and just as debilitating.
2015-02-21 08:54:40,33,male,czech republic,tx,no,yes,often,100-500,no,yes,no,yes,no,no,don't know,somewhat easy,no,no,some of them,yes,maybe,maybe,don't know,yes,my mental health issues were the direct result of the trauma from childhood abuse. most (all?) of the prompt-sponsored/related presentations i've seen have been about congenital mental health issues that are treatable with continued medication. for me medication only provided temporary assistance. i needed years of (continuing) therapy to deal with ptsd and related disorders (depression anxiety suicidal tendencies others). i haven't seen many in our community discussing trauma-related mental health issues but they are just as real and just as debilitating.
2015-02-21 08:56:27,29,male,singapore,tx,no,yes,sometimes,26-100,no,yes,don't know,not sure,no,no,don't know,somewhat difficult,maybe,no,no,no,no,maybe,no,no,it is my opinion that bad mental health is a red flag for employers and i would never bring it up.
2015-02-21 09:10:26,24,male,ireland,tx,no,yes,sometimes,1-5,no,yes,no,no,no,no,don't know,don't know,maybe,maybe,no,no,no,no,don't know,no,it is my opinion that bad mental health is a red flag for employers and i would never bring it up.
2015-02-21 09:16:45,45,male,ireland,tx,no,no,never,more than 1000,yes,yes,don't know,not sure,no,no,don't know,don't know,yes,no,yes,some of them,no,no,no,yes,it is my opinion that bad mental health is a red flag for employers and i would never bring it up.
2015-02-21 09:18:20,34,female,united kingdom,tx,no,no,sometimes,more than 1000,no,no,no,yes,no,yes,yes,somewhat difficult,maybe,maybe,some of them,yes,no,maybe,no,yes,it is my opinion that bad mental health is a red flag for employers and i would never bring it up.
2015-02-21 09:19:12,31,male,philippines,tx,no,no,sometimes,more than 1000,no,yes,don't know,no,no,no,don't know,very difficult,yes,yes,some of them,no,no,maybe,no,yes,it is my opinion that bad mental health is a red flag for employers and i would never bring it up.
2015-02-21 09:22:23,33,male,united states,fl,no,no,often,26-100,yes,yes,yes,yes,no,no,yes,don't know,maybe,no,some of them,no,no,maybe,don't know,no,it is my opinion that bad mental health is a red flag for employers and i would never bring it up.
2015-02-21 09:29:20,28,male,netherlands,fl,no,no,often,6-25,no,yes,no,not sure,no,no,don't know,somewhat easy,maybe,maybe,some of them,some of them,no,no,don't know,no,it is my opinion that bad mental health is a red flag for employers and i would never bring it up.
2015-02-21 09:30:14,27,male,united kingdom,fl,no,no,rarely,more than 1000,yes,no,don't know,not sure,no,yes,don't know,don't know,no,no,some of them,yes,no,no,don't know,no,it is my opinion that bad mental health is a red flag for employers and i would never bring it up.
2015-02-21 09:30:29,42,male,ireland,fl,no,no,never,26-100,no,yes,no,yes,no,no,no,somewhat difficult,yes,yes,some of them,some of them,no,no,no,no,it is my opinion that bad mental health is a red flag for employers and i would never bring it up.
2015-02-21 09:33:29,28,male,netherlands,fl,no,no,never,6-25,no,yes,no,not sure,no,no,don't know,somewhat easy,maybe,maybe,some of them,some of them,no,no,don't know,no,it is my opinion that bad mental health is a red flag for employers and i would never bring it up.
2015-02-21 09:48:13,38,male,united states,tx,no,no,sometimes,more than 1000,yes,yes,yes,no,yes,yes,yes,very easy,no,no,yes,yes,no,no,don't know,no,i openly discuss my mental health struggles. i have found that doing so encourages people who also struggle to seek treatment. i'm willing to risk losing the support of people who don't understand if it helps those who understand all too well.
2015-02-21 10:00:50,46,male,united states,ca,no,yes,often,26-100,no,yes,don't know,no,no,no,don't know,don't know,maybe,no,some of them,no,no,no,no,no,i openly discuss my mental health struggles. i have found that doing so encourages people who also struggle to seek treatment. i'm willing to risk losing the support of people who don't understand if it helps those who understand all too well.
2015-02-21 10:45:51,46,male,united states,md,no,yes,sometimes,100-500,yes,yes,don't know,not sure,don't know,don't know,don't know,don't know,no,no,some of them,yes,yes,yes,don't know,no,just starting a new job hence the numerous i don't know selections.
2015-02-21 11:48:52,41,female,netherlands,md,yes,no,rarely,1-5,yes,yes,don't know,yes,don't know,yes,no,somewhat easy,no,no,yes,yes,yes,yes,yes,no,the data will be skewed for self-employed people as the questions contain some bias.having said that: being self-employed i *choose* to work for companies which want to employ *me* not just my skills but including my opinions my life-experience etc. if a potential contract/job doesn't *feel* right i prefer to not take it (and be poor) than to compromise myself.
2015-02-21 11:55:46,23,male,united kingdom,md,no,no,never,26-100,no,yes,don't know,no,no,no,don't know,somewhat easy,maybe,no,some of them,some of them,no,maybe,yes,yes,although my employer does everything they can to accommodate employees with mental health problems when those individuals cannot carry out any work assigned to them (even over the course of months) they appear to have no alternative but to terminate their employment. however i believe this would be the same for a physical health problem.
2015-02-21 13:19:11,24,male,ireland,md,no,yes,sometimes,more than 1000,no,yes,yes,yes,no,yes,don't know,somewhat easy,maybe,no,some of them,no,no,maybe,yes,yes,although my employer does everything they can to accommodate employees with mental health problems when those individuals cannot carry out any work assigned to them (even over the course of months) they appear to have no alternative but to terminate their employment. however i believe this would be the same for a physical health problem.
2015-02-21 15:28:57,23,female,ireland,md,no,no,rarely,26-100,no,yes,no,yes,yes,no,don't know,don't know,no,no,yes,some of them,no,maybe,don't know,no,although my employer does everything they can to accommodate employees with mental health problems when those individuals cannot carry out any work assigned to them (even over the course of months) they appear to have no alternative but to terminate their employment. however i believe this would be the same for a physical health problem.
2015-02-21 17:19:18,39,male,netherlands,md,no,no,rarely,more than 1000,no,no,yes,not sure,yes,don't know,don't know,somewhat easy,maybe,maybe,no,some of them,no,no,yes,no,although my employer does everything they can to accommodate employees with mental health problems when those individuals cannot carry out any work assigned to them (even over the course of months) they appear to have no alternative but to terminate their employment. however i believe this would be the same for a physical health problem.
2015-02-21 18:54:12,32,female,ireland,md,no,yes,never,more than 1000,no,yes,yes,yes,don't know,yes,yes,don't know,maybe,no,some of them,some of them,no,no,don't know,no,although my employer does everything they can to accommodate employees with mental health problems when those individuals cannot carry out any work assigned to them (even over the course of months) they appear to have no alternative but to terminate their employment. however i believe this would be the same for a physical health problem.
2015-02-21 18:59:05,25,male,united states,mn,no,yes,sometimes,26-100,no,yes,don't know,yes,no,no,don't know,somewhat easy,yes,no,some of them,some of them,no,maybe,don't know,no,although my employer does everything they can to accommodate employees with mental health problems when those individuals cannot carry out any work assigned to them (even over the course of months) they appear to have no alternative but to terminate their employment. however i believe this would be the same for a physical health problem.
2015-02-22 02:40:32,39,male,greece,mn,no,no,sometimes,6-25,yes,yes,no,no,no,no,yes,don't know,yes,no,no,no,no,no,don't know,no,although my employer does everything they can to accommodate employees with mental health problems when those individuals cannot carry out any work assigned to them (even over the course of months) they appear to have no alternative but to terminate their employment. however i believe this would be the same for a physical health problem.
2015-02-24 08:54:35,23,female,united kingdom,mn,no,yes,sometimes,6-25,no,yes,no,yes,no,yes,yes,very easy,no,no,yes,yes,maybe,maybe,yes,no,although my employer does everything they can to accommodate employees with mental health problems when those individuals cannot carry out any work assigned to them (even over the course of months) they appear to have no alternative but to terminate their employment. however i believe this would be the same for a physical health problem.
2015-02-24 08:58:08,24,cis man,united kingdom,mn,yes,no,sometimes,6-25,yes,yes,no,no,no,no,don't know,don't know,maybe,maybe,some of them,some of them,no,maybe,don't know,yes,although my employer does everything they can to accommodate employees with mental health problems when those individuals cannot carry out any work assigned to them (even over the course of months) they appear to have no alternative but to terminate their employment. however i believe this would be the same for a physical health problem.
2015-02-24 09:00:56,25,male,united kingdom,mn,no,yes,sometimes,more than 1000,no,no,yes,yes,yes,yes,yes,very easy,no,no,yes,yes,yes,yes,yes,no,i work at a large university with a track record of health and wellbeing support
2015-02-24 09:13:49,23,male,united kingdom,mn,no,no,rarely,6-25,no,yes,no,yes,no,no,don't know,don't know,no,no,yes,yes,no,maybe,don't know,no,i work at a large university with a track record of health and wellbeing support
2015-02-24 09:15:13,24,"ostensibly male, unsure what that really means",united kingdom,mn,no,no,sometimes,6-25,no,no,don't know,no,no,don't know,don't know,don't know,yes,maybe,no,no,no,maybe,don't know,no,i'm in a country with social health care so my options are not dependant on my employer. this makes a few of the early questions less relevant than they would be for a resident of the us.
2015-02-24 09:18:25,23,male,canada,mn,no,no,often,26-100,no,yes,yes,yes,yes,don't know,don't know,don't know,maybe,no,yes,some of them,no,no,don't know,no,i'm in a country with social health care so my options are not dependant on my employer. this makes a few of the early questions less relevant than they would be for a resident of the us.
2015-02-24 10:32:32,60,male,united states,ca,no,no,often,more than 1000,yes,yes,don't know,no,yes,don't know,don't know,somewhat easy,maybe,maybe,some of them,no,no,maybe,don't know,no,i'm in a country with social health care so my options are not dependant on my employer. this makes a few of the early questions less relevant than they would be for a resident of the us.
2015-02-26 05:44:16,28,male,ireland,ca,no,no,sometimes,26-100,no,yes,no,yes,no,no,yes,don't know,yes,maybe,no,no,no,no,no,yes,i'm in a country with social health care so my options are not dependant on my employer. this makes a few of the early questions less relevant than they would be for a resident of the us.
2015-04-02 15:47:43,28,male,united states,tn,no,yes,often,more than 1000,no,no,yes,yes,yes,yes,yes,somewhat easy,yes,maybe,some of them,yes,no,no,no,yes,i'm in a country with social health care so my options are not dependant on my employer. this makes a few of the early questions less relevant than they would be for a resident of the us.
2015-04-04 11:22:05,30,male,netherlands,tn,no,no,sometimes,500-1000,no,yes,don't know,no,no,no,don't know,don't know,maybe,no,yes,yes,maybe,yes,don't know,no,i'm in a country with social health care so my options are not dependant on my employer. this makes a few of the early questions less relevant than they would be for a resident of the us.
2015-04-06 14:58:29,31,male,germany,tn,no,yes,sometimes,100-500,no,yes,don't know,no,no,no,yes,somewhat easy,no,no,some of them,no,no,no,don't know,no,i'm in a country with social health care so my options are not dependant on my employer. this makes a few of the early questions less relevant than they would be for a resident of the us.
